fortuna,eventualidad/acervo/beatitud/gracia/provecho/socorro
forzada,adjetivo-inicia-con-f
forzado,afectado/remilgado/estudiado/pedante/rebuscado/amanerado
forzoso,preciso/inexcusable/inevitable/maquinal/inconsciente
forzudo,atleta/cachas/hercules/sanson
fosca,calina/bruma/niebla/vaharina/vaho/neblina/boira/caligine
fosforescente,adjetivo-inicia-con-f
fosil,adjetivo-inicia-con-f
fotocopiadora,xerocopia/fotocopia/xerox/xerografia
fotosensible,adjetivo-inicia-con-f
fragante,adjetivo-inicia-con-f
fragil,adjetivo-inicia-con-f
fragmentario,unilateral/parcial
fragoso,abrupto/tortuoso/irregular/desigual/anfractuoso/quebrado
franco,dispensado/sencillo/libre/abierto/exento/liberto/emancipado
franqueable,adjetivo-inicia-con-f
franquista,adjetivo-inicia-con-f
fraternal,adjetivo-inicia-con-f
fratricida,nombre/comun-inicia-con-f
fraudulento,falso/simulado/aparente/imitado/ficticio/inexacto
frecuente,continuo/regular/cotidiano/constante/periodico/familiar
fregada,adjetivo-inicia-con-f
fregado,adjetivo-inicia-con-f
fresa,adjetivo-inicia-con-f
frescal,adjetivo-inicia-con-f
fresco,verde/inexperto/vivo/nuevo/jeta/vividor/frio/gelido
fresquista,nombre/comun-inicia-con-f
friable,adjetivo-inicia-con-f
frigorifico,congelador/fresquera/nevera/refrigerador
friki,adjetivo-inicia-con-f
frio,neutro/sosegado/indiferente/aseptico/equitativo/juicioso
friolera,insignificancia/futesa/nonada/frivolidad/baratija
frivolo,trivial/inconstante/pueril/superficial/futil/voluble
frondoso,selvatico/boscoso/silvatico/verde/espeso/vivaz/lozano
frontal,adjetivo-inicia-con-f
frontalera,rienda/cabezada/mocha/quijera/jaquima/cabezal/ronzal
frontera,contorno/orilla/linde/periferia/termino/limite/linea
fronterizo,rayano/lindero/colateral/adyacente/lindante/pegado
fructifera,adjetivo-inicia-con-f
fructifero,beneficioso/jugoso/provechoso/interesante/rentable
fructuosa,adjetivo-inicia-con-f
fructuoso,fecundo/fertil/uberrimo/copioso/abundante/feraz
frugal,adjetivo-inicia-con-f
fruncido,pliegue/surcado/gorguera/estriado/rugoso/arrebujado
fruslera,adjetivo-inicia-con-f
frustrante,adjetivo-inicia-con-f
frutal,adjetivo-inicia-con-f
fucsia,adjetivo-inicia-con-f
fuerte,adjetivo-inicia-con-f
fugaz,adjetivo-inicia-con-f
ful,adjetivo-inicia-con-f
fulgente,adjetivo-inicia-con-f
fulgurante,adjetivo-inicia-con-f
fullero,aprovechado/oportunista/ventajista/tramposo/especulador
fulminante,adjetivo-inicia-con-f
fulminico,nombre/compuesto-inicia-con-f
fumable,adjetivo-inicia-con-f
fumante,adjetivo-inicia-con-f
fumista,adjetivo-inicia-con-f
funcional,adjetivo-inicia-con-f
funcionarial,adjetivo-inicia-con-f
funda,adjetivo-inicia-con-f
fundacional,adjetivo-inicia-con-f
fundamental,adjetivo-inicia-con-f
fundamentalista,adjetivo-inicia-con-f
fundente,adjetivo-inicia-con-f
fundible,adjetivo-inicia-con-f
fundida,adjetivo-inicia-con-f
fundido,adjetivo-inicia-con-f
funebre,adjetivo-inicia-con-f
funeral,adjetivo-inicia-con-f
funerala,nombre/compuesto-inicia-con-f
funesto,funebre/infortunado/mortal/desdichado/nefasto/enfermizo
fungible,adjetivo-inicia-con-f
fungicida,adjetivo-inicia-con-f
funicular,adjetivo-inicia-con-f
furibundo,violento/vesanico/colerico/furioso
furiente,adjetivo-inicia-con-f
furioso,energumeno/colerico/furibundo/irascible/vesanico/desmedido-
furtivo,oculto/ilegitimo/ilegal/secreto/prohibido/clandestino
fusible,adjetivo-inicia-con-f
fusiforme,adjetivo-inicia-con-f
futbolista,nombre/comun-inicia-con-f
futil,adjetivo-inicia-con-f
futurista,adjetivo-inicia-con-f
futuro,galan/ulterior/expectativas/manana/salidas/antiguo
gabacho,gringo/franco/frances/yanqui/galo/norteamericano/estadounide
gacetista,nombre/comun-inicia-con-g
gafa,gancho/lana/grapa/enganche
gafe,cenizo/grunon/aguafiestas/malefico/agorero/yetatore
gafo,adjetivo-inicia-con-g
gaita,nombre/comun-inicia-con-g
gala,adjetivo-inicia-con-g
galactico,cosmico/sideral/esteral/astral/espacial/astronomico
galan,prometido/demandante/tenorio/enamorador/cortejador
galano,adjetivo-inicia-con-g
galante,adjetivo-inicia-con-g
galanteador,galan/donjuan/cortejador/seductor/enamorador/conquistador
galbanoso,indolente/vainaza/flojo/holgazan/perezoso
galeno,facultativo/medico/doctor
galga,pedrusco/madero/piedra/canto/palo/retranca
galicista,nombre/comun-inicia-con-g
gallardo,galan/bonito/guapo/garboso/elegante/bizarro/hermoso
galliforme,adjetivo-inicia-con-g
gallina,nombre/comun-inicia-con-g
gallinacea,pita/gallina/polla
gallinero,general/corral/gallera/anfiteatro/galeria/graderia
gallito,adjetivo-inicia-con-g
gallo,adjetivo-inicia-con-g
gallundera,nombre/compuesto-inicia-con-g
galo,franco/gabacho/frances
galopante,adjetivo-inicia-con-g
gamada,nombre/compuesto-inicia-con-g
gamberra,grofa/ramera/prostituta/barragana/meretriz/puta/bagasa
gamberro,maleducado/alborotador/sinverguenza/vandalo/chulo
gambeta,adjetivo-inicia-con-g
gambeto,adjetivo-inicia-con-g
ganadero,vaquero/granjero/criador/cabrero/cortijero/estanciero
ganado,vacada/manada/yeguada/reses/hato/cabana/ganaderia
ganador,triunfal/vencedor/campeon/figura/as/triunfante/inviceto
ganancial,adjetivo-inicia-con-g
ganchera,adjetivo-inicia-con-g
ganchero,adjetivo-inicia-con-g
ganchete,nombre/compuesto-inicia-con-g
ganchudo,curvo/aguileno/curvado/corvo/arqueado
gandul,zanguango/ganso/indolente/inutil/vagabundo/maula/boludo
ganglionar,adjetivo-inicia-con-g
gangoso,ininteligible/trapajoso/confuso/defectuoso/nasal/estropajoso
ganoso,deseoso/ansioso/anhelante/impaciente
ganso,herculeo/anade/chunguero/jayan/holgazan/jugueton/terco
ganster,nombre/comun-inicia-con-g
garante,adjetivo-inicia-con-g
garboso,galan/saleroso/desenvuelto/ingenioso/afable/simpatico
garete,nombre/compuesto-inicia-con-g
garrafal,adjetivo-inicia-con-g
garrido,bizarro/lozano/gallardo/apuesto/hermoso/garboso
garrofal,adjetivo-inicia-con-g
garrotera,adjetivo-inicia-con-g
garrotero,adjetivo-inicia-con-g
garrula,adjetivo-inicia-con-g
garrulo,parlanchin/chivato/charlatan/locuaz/bocazas/hablador
garza,zancuda/garzon
garzo,azur/ceruleo/zarco/celeste/azul
gaseosa,sifon/refresco/soda
gaseoso,vaporoso/gasificado/fluido
gastado,usado/completo/rematado/conocido/manido/viejo/destruido
gastador,zapador/guia/batidor
gasteropodo,adjetivo-inicia-con-g
gastoso,derrochador/manirroto/disipador/dilapidador/despilfarrador
gastrico,estomacal/digestivo
gastrointestinal,adjetivo-inicia-con-g
gastrovascular,adjetivo-inicia-con-g
gatera,nombre/comun-inicia-con-g
gato,micifuz/ratero/odio/randa/repulsa/ojeriza/animadversion
gatuno,taimado/zorro/astuto/sagaz
gaucha,adjetivo-inicia-con-g
gaucho,adjetivo-inicia-con-g
gay,adjetivo-inicia-con-g
gelatinoso,inconsistente/viscoso/mucilaginoso
gelido,glacial/aterido/congelado/fresco/helado/algido/frio
gemelar,adjetivo-inicia-con-g
gemelo,sosia/exacto/parejo/igual/doble/identico/par
gemidor,sollozante/lloron/planidero/gemebundo/quejumbroso
genealogista,nombre/comun-inicia-con-g
generacional,adjetivo-inicia-con-g
generador,alternador/turbina/padre/dinamo/creador/magneto/productor
general,nombre/comun-inicia-con-g
generalista,adjetivo-inicia-con-g
generativa,adjetivo-inicia-con-g
generatriz,adjetivo-inicia-con-g
generico,comun/universal/general/normal
generoso,misericordioso/opiparo/benevolente/complaciente/digno
genetico,hereditario
genial,adjetivo-inicia-con-g
genital,adjetivo-inicia-con-g
gentil,nombre/comun-inicia-con-g
gentilicio,originario/patrio/oriundo/etnico
genuino,verdadero/licito/acreditado/natural/legitimo/legal
geografico,geografico
geometra,nombre/comun-inicia-con-g
germanico,teuton/ostrogodo/godo/tudesco/germano/aleman/visigodo
germanista,nombre/comun-inicia-con-g
germano,teuton/germanico/tudesco/aleman/ario/teutonico
germicida,adjetivo-inicia-con-g
germinal,adjetivo-inicia-con-g
gerundense,adjetivo-inicia-con-g
gestante,adjetivo-inicia-con-g
gestero,gesticulante/gesticulador/aspaventero
gesticulador,gesticulante/aspaventero/gestero
gesticulante,adjetivo-inicia-con-g
gesticular,adjetivo-inicia-con-g
gestor,gerente/apoderado/tutor/albacea/delegado/recaudador
gestual,adjetivo-inicia-con-g
gibao,nombre/compuesto-inicia-con-g
giboso,jorobado/contrahecho/cheposo/corcovado
giennense,adjetivo-inicia-con-g
gigante,adjetivo-inicia-con-g
gigantesco,herculeo/mamotreto/exagerado/desmesurado/ciclopeo
gil,adjetivo-inicia-con-g
gila,adjetivo-inicia-con-g
gili,adjetivo-inicia-con-g
gilito,adjetivo-inicia-con-g
gimnasta,nombre/comun-inicia-con-g
gimnastico,acrobatico/deportivo/agil/atletico/ligero
gira,paseo/excursion/expedicion/tournee/viaje
girante,adjetivo-inicia-con-g
giratorio,rotatorio/girante/tornadizo/circulante
giro,donacion/pago/cariz/pagare/trola/orientacion/pedido
gitano,nomada/errante/cani/cale/calo/cingaro
glacial,adjetivo-inicia-con-g
glaciar,adjetivo-inicia-con-g
glandular,adjetivo-inicia-con-g
glanduloso,excretor/sebaceo/suprarrenal/tiroideo/glandular/endocrino
global,adjetivo-inicia-con-g
globera,adjetivo-inicia-con-g
globero,adjetivo-inicia-con-g
globoso,globular/esferoidal/globuloso/redondo/esferico
globular,adjetivo-inicia-con-g
globuloso,globular/globoso/esferoidal/redondo/esferico
glorioso,divino/bienaventurado/eminente/famoso/celestial/prestigioso
glosador,conferenciante/apuntador/interprete/comentador
gloton,voraz/lameruzo/tripero/zampabollos/lameron/dulcero
gluteo,posaderas/cacha/anca/asentaderas/nalga
glutinoso,adherente/viscoso/pegajoso
gnostica,adjetivo-inicia-con-g
gobernable,adjetivo-inicia-con-g
gobernador,dirigente/representante/gobernante/administrador/autoridad
gobernante,adjetivo-inicia-con-g
godo,linajudo/rico/ostrogodo/germanico/noble/gotico/visigodo
golfa,zurrona/giro/trola/prostituta
golfo,verde/canalla/abrigo/sinverguenza/vividor/obsceno
goloso,lameruzo/lameron/dulcero/envidiable/codiciable/deseable
golpista,adjetivo-inicia-con-g
gomista,nombre/comun-inicia-con-g
gomoso,mozalbete/elegante/coqueto/dandi/lechuguino/caballerete
gordal,adjetivo-inicia-con-g
gordiano,nombre/compuesto-inicia-con-g
gordinflon,atocinado/gordo/craso/obeso/voluminoso/corpulento
gordo,robusto/inflado/craso/regordete/mantequilla/barrigon
gorrino,mugriento/lechon/puerco/marrano/guarro/cerdo/sucio
gorrista,adjetivo-inicia-con-g
gorron,parasito/gorrista/chupoptero/pechador/chupon/mogrollo
gotico,ojival/godo
goya,adjetivo-inicia-con-g
goyo,adjetivo-inicia-con-g
gozoso,feliz/contento/radiante/jovial/afortunado/satisfecho
grabador,marcador/lapidario/bisutero/imaginero/escultor/contador
graciable,adjetivo-inicia-con-g
gracil,adjetivo-inicia-con-g
gracioso,ganso/saleroso/gratis/desenvuelto/chunguero/ingenioso
graduado,sucesivo/licenciado/gradual/reconocido/experto/escalonado
gradual,adjetivo-inicia-con-g
grafica,adjetivo-inicia-con-g
grafico,descriptivo/esquema/representacion/claro/expresivo
gramatica,adjetivo-inicia-con-g
gramatical,adjetivo-inicia-con-g
gramatico,linguista/filologo
graminea,semilla/fruto/grano/cereal
gran,adjetivo-inicia-con-g
granada,adjetivo-inicia-con-g
granado,experimentado/florido/experto/seleccionado/ducho/principal
granate,adjetivo-inicia-con-g
grand,adjetivo-inicia-con-g
grande,adjetivo-inicia-con-g
grandilocuente,adjetivo-inicia-con-g
grandioso,ostentoso/desmesurado/ingente/desmedido/inusitado
grandullon,robusto/grande/desarrollado/crecido
graneado,moteado/ininterrumpido/continuo/granoso/incesante
granel,nombre/compuesto-inicia-con-g
granillera,adjetivo-inicia-con-g
granillero,adjetivo-inicia-con-g
granitico,diamantino/duro/berroqueno/tenaz/petreo/inquebrantable
granizada,granizo/chaparron/piedra/lluvia/pedrisco/pedrea
granizado,refresco
granollerense,adjetivo-inicia-con-g
granoso,granujiento/moteado/aspero/graneado/granuloso/picado
grant,adjetivo-inicia-con-g
granujada,trastada/canallada/truhaneria/astucia/treta/picardia
granujiento,granuloso/granoso/aspero
granular,adjetivo-inicia-con-g
granuloso,granujiento/granoso/aspero
grasa,mantequilla/unto/pringue/oleo/lubricante/lamparon
grasiento,mugriento/oleaginoso/untuoso/sebaceo/pringoso/puerco
graso,gordo/bituminoso/oleaginoso/untuoso/sebaceo/obeso
grasoso,lipoideo/sebaceo/mantecoso/graso/grasiento/untoso
grata,adjetivo-inicia-con-g
gratificante,adjetivo-inicia-con-g
grato,contento/deleitable/amable/lisonjero/agradable/satisfactorio
gratuito,tirado/subjetivo/gratis/graciosamente/ayermado/innecesario
gratulatoria,adjetivo-inicia-con-g
grava,guijarros/firme/guijo/gravilla/lastre/arena/balasto
gravable,adjetivo-inicia-con-g
grave,dificultoso/espinoso/reservado/tranquilo/peligroso
gravida,adjetivo-inicia-con-g
gravido,pesado/colmado/pletorico/repleto/cargado
gravitacional,adjetivo-inicia-con-g
gravoso,valioso/fastidioso/inaguantable/cargante/oneroso/molesto
greca,cenefa/orla/ribete/adorno
gredal,adjetivo-inicia-con-g
gredoso,terrizo/terreo/arenoso/calizo/arcilloso/terroso
gregal,adjetivo-inicia-con-g
gregario,docil/aborregado/emborregado/mediocre/participante
greguisco,nombre/compuesto-inicia-con-g
gremial,adjetivo-inicia-con-g
griego,nombre/compuesto-inicia-con-g
grifa,marihuana
grifo,valvula/interruptor/canilla/llave/espita
gringo,gabacho/yanqui/norteamericano/estadounidense/americano
gripal,adjetivo-inicia-con-g
grisaceo,ceniciento/gris/plomizo/agrisado/borroso/sombrio
gritador,escandaloso/griton/chillon
grogui,adjetivo-inicia-con-g
grosella,adjetivo-inicia-con-g
grosera,rabisalsera/verdulera/ordinaria/vulgar/descarada/rabanera
grosero,basto/bestial/destemplado/salvaje/burdo/desatento
groso,nombre/compuesto-inicia-con-g
grotesco,caricaturesco/feo/bufonesco/deforme/comico/bufo/chirigotero
gruesa,rolliza/jamona/oronda/ajamonada/mujerona
grueso,robusto/compacto/craso/regordete/espeso/lleno/rollizo
gruiforme,adjetivo-inicia-con-g
gruista,nombre/comun-inicia-con-g
grullo,palurdo/cazurro/patan/pueblerino/paleto/cateto
grumoso,pastoso/apelmazado/apelotonado/cuajado
grunon,vocinglero/cenizo/malhumorado/murmurador/gafe/ladrador
grupal,adjetivo-inicia-con-g
grupuscular,adjetivo-inicia-con-g
guache,gouache/aguada
guachinanga,adjetivo-inicia-con-g
guachinango,adjetivo-inicia-con-g
guaicuru,nombre/comun-inicia-con-g
guajillo,nombre/compuesto-inicia-con-g
gualdo,amarillo/dorado
guanaja,adjetivo-inicia-con-g
guanajo,adjetivo-inicia-con-g
guanche,adjetivo-inicia-con-g
guanga,adjetivo-inicia-con-g
guango,adjetivo-inicia-con-g
guapeton,galan/primoroso/bonito/encantador/guapo/elegante/hermoso
guapo,galan/primoroso/bonito/tenorio/encantador/feten/elegante
guaranga,adjetivo-inicia-con-g
guarango,adjetivo-inicia-con-g
guarani,adjetivo-inicia-con-g
guarda,nombre/comun-inicia-con-g
guardabarrera,nombre/comun-inicia-con-g
guardarropa,nombre/comun-inicia-con-g
guardoso,usurero/miserable/austero/frugal/ahorrador/mezquino
guarismo,cantidad/signo/simbolo/cifra/notacion/digito/numero
guarro,mugriento/verde/grosero/obsceno/lechon/pringoso/inmundo
guasa,adjetivo-inicia-con-g
guaso,adjetivo-inicia-con-g
guata,adjetivo-inicia-con-g
guate,adjetivo-inicia-con-g
guato,adjetivo-inicia-con-g
guay,estupendo/de-primera/fenomeno
guayabera,adjetivo-inicia-con-g
guayabero,adjetivo-inicia-con-g
guayasense,adjetivo-inicia-con-g
gubernamental,adjetivo-inicia-con-g
gubernativo,estatal/publico/gubernamental/ministerial/oficial
guerrera,chaqueta/zamarra/cazadora/casaca/uniforme/tabardo
guerrero,alborotador/guerrillero/gladiador/pendenciero/beligerante
guerrillero,campeador/belicoso/beligerante/combativo/combatiente
guia,nombre/comun-inicia-con-g
guiado,encauzado/encarrilado/enfocado/orientado/conducido
guillote,adjetivo-inicia-con-g
guindillo,nombre/compuesto-inicia-con-g
guionista,nombre/comun-inicia-con-g
guiri,nombre/comun-inicia-con-g
guisada,adjetivo-inicia-con-g
guisado,condumio/estofado/puchero/olla/comida/guiso
guitarra,nombre/comun-inicia-con-g
guitarrista,nombre/comun-inicia-con-g
gustoso,contento/encantado/satisfactorio/apetecible/sabroso
gutural,adjetivo-inicia-con-g
habano,tagarnina/puro/tabaco/cigarro
habiente,adjetivo-inicia-con-h
habil,adjetivo-inicia-con-h
habilidoso,apanado/manoso/trucado/diestro/amanado/manitas/habil
habilitante,nombre/compuesto-inicia-con-h
habitable,adjetivo-inicia-con-h
habitacional,adjetivo-inicia-con-h
habitante,adjetivo-inicia-con-h
habitual,adjetivo-inicia-con-h
hablado,verbal/oral/vocal
hablador,parlanchin/murmurador/correveidile/cuentista/cizanero
hablante,adjetivo-inicia-con-h
hablista,nombre/comun-inicia-con-h
hacedero,facil/sencillo/realizable/dable/factible/viable/practicable
hacedor,autor/demiurgo/artista/Edificador/constructor/creador
hacendado,terrateniente/rico/latifundista/potentado
hacendista,nombre/comun-inicia-con-h
hacendoso,trabajador/esforzado/diligente/activo/tenaz/afanoso
hachuela,nombre/compuesto-inicia-con-h
haciente,adjetivo-inicia-con-h
hacina,adjetivo-inicia-con-h
halagador,lisonjeador/lagotero/zalamero/labioso/carantonero
halagueno,halagador/prometedor/lisonjero/favorable/adulador
hambriento,avido/indigente/desamparado/pordiosero/famelico/ansioso
hambron,voraz/zampabollos/tragaldabas/insaciable/gloton/tripero
haragan,indolente/vagabundo/maula/remolon/vago/falaz/zangano
harapiento,desaseado/roto/zarrapastroso/estropajoso/andrajoso
harbullista,adjetivo-inicia-con-h
harense,adjetivo-inicia-con-h
harto,enfadado/monotono/fastidiado/suficiente/lleno/hasta-la-coron
hastiosa,adjetivo-inicia-con-h
hatillo,nombre/compuesto-inicia-con-h
he,nombre/compuesto-inicia-con-h
heben,adjetivo-inicia-con-h
hebilleta,nombre/compuesto-inicia-con-h
hebraista,nombre/comun-inicia-con-h
hebraizante,adjetivo-inicia-con-h
hebreo,judio/sefardita/israelita/sionista/semita
hebruda,adjetivo-inicia-con-h
hebrudo,adjetivo-inicia-con-h
hecha,adjetivo-inicia-con-h
hechicera,espiritu/hada/ninfa/maga/adivina/bruja/encantadora
hechicero,encantador/cautivador/cabalistico/nigromante/magico
hechizo,hechiceria/gracia/angel/fascinacion/ocultismo/embeleso
hecho,accion/acto/energia/trance/caso/bono/acontecimiento
hediondo,apestado/viciado/infecto/inmundo/molesto/pervertido
hedonista,adjetivo-inicia-con-h
helada,rosada/escarcha
helado,glacial/gelido/aterido/congelado/fresco/algido/escarchado
helenico,griego/heleno
helenista,nombre/comun-inicia-con-h
heleno,griego/helenico
helicoidal,adjetivo-inicia-con-h
helicona,adjetivo-inicia-con-h
hemacrimo,adjetivo-inicia-con-h
hematermo,adjetivo-inicia-con-h
hematozoario,adjetivo-inicia-con-h
hembra,adjetivo-inicia-con-h
hemiptero,adjetivo-inicia-con-h
hemorroidal,adjetivo-inicia-con-h
hendido,rasgado/descubierto/partido/despejado/campechano/dividido
heptagonal,adjetivo-inicia-con-h
heraclida,adjetivo-inicia-con-h
heraldica,blason/emblema/honor/insignia/divisa/enaltecimiento
heraldista,nombre/comun-inicia-con-h
herbicida,adjetivo-inicia-con-h
herbolaria,botanica/flora/fitografia/fitotomia/fitologia
herborista,nombre/comun-inicia-con-h
herculeo,ganso/jayan/holgazan/desmesurado/alto/ciclopeo/largo
heredada,adjetivo-inicia-con-h
heredero,agraciado/favorecido/beneficiario/sucesor/afortunado
hereditario,genetico
hereje,nombre/comun-inicia-con-h
herida,adjetivo-inicia-con-h
herido,magullado/ofendido/desaparecido/llagado/golpeado/baja
heril,adjetivo-inicia-con-h
hermafrodita,adjetivo-inicia-con-h
hermeneuta,nombre/comun-inicia-con-h
hermeneutica,explicacion/apostilla/aclaracion/exegesis/interpretacion
hermetico,enigmatico/arcano/oculto/recondito/secreto/esoterico
hermoso,robusto/primoroso/bonito/estetico/encantador/guapo
hernista,nombre/comun-inicia-con-h
herramental,adjetivo-inicia-con-h
herrial,adjetivo-inicia-con-h
heterocerca,adjetivo-inicia-con-h
heterogeneo,barroco/mezclado/compuesto/embarullado/recargado/desbordante
heterosexual,adjetivo-inicia-con-h
hexacoralario,adjetivo-inicia-con-h
hexadecimal,adjetivo-inicia-con-h
hexagonal,adjetivo-inicia-con-h
hiante,nombre/compuesto-inicia-con-h
hidalgo,caballeresco/noble/caballeroso/educado/refinado/caballero
hideputa,nombre/comun-inicia-con-h
hidratante,adjetivo-inicia-con-h
hidrologico,empapado/maritimo/fluvial/aguado/marino/acuoso/acuatico
hiemal,adjetivo-inicia-con-h
hieratico,sacro/sacerdotal/sagrado/santo
hierbatera,adjetivo-inicia-con-h
hierbatero,adjetivo-inicia-con-h
higienico,lavado/barrido/fregado/engalanado/limpio/enjabonado
higienista,adjetivo-inicia-con-h
hilarante,adjetivo-inicia-con-h
himenoptero,adjetivo-inicia-con-h
hincha,nombre/comun-inicia-con-h
hinchable,adjetivo-inicia-con-h
hinchado,inflado/barroco/tumefacto/bulboso/sentencioso/dilatado
hindu,adjetivo-inicia-con-h
hinnible,adjetivo-inicia-con-h
hiperboloide,adjetivo-inicia-con-h
hipersensible,adjetivo-inicia-con-h
hipica,monta/equitacion
hipico,yeguar/acemilar/caballuno/equino/caballar/ecuestre
hipnotico,anestesico/somnifero/sedante/barbiturico/alcaloide
hipocicloide,adjetivo-inicia-con-h
hipocrita,adjetivo-inicia-con-h
hiposulfuroso,adjetivo-inicia-con-h
hippie,nombre/comun-inicia-con-h
hippy,nombre/comun-inicia-con-h
hiriente,adjetivo-inicia-con-h
hisopo,nombre/compuesto-inicia-con-h
hispalense,adjetivo-inicia-con-h
hispanica,adjetivo-inicia-con-h
hispanista,nombre/comun-inicia-con-h
hispanoamericano,sudamericano/sudaca/criollo/latinoamericano/amerindio
hispanohablante,adjetivo-inicia-con-h
hispanoparlante,nombre/comun-inicia-con-h
histerico,nervioso/trastornado/neurastenico/neurotico/neura
historial,adjetivo-inicia-con-h
historica,adjetivo-inicia-con-h
historicista,adjetivo-inicia-con-h
hitita,adjetivo-inicia-con-h
hito,periodo/senal/linde/epoca/distancia/termino/limite
hocicudo,bocon/morrudo/jetudo/bezudo/bocudo/belfudo-
hogareno,familiar/intimo/casero
hojaldrista,nombre/comun-inicia-con-h
holgado,ancho/largo/espacioso/extenso/anchuroso/prolongado
holgazan,zanguango/ganso/maula/herculeo/vainaza/flojo/vividor
holosterico,nombre/compuesto-inicia-con-h
holoturido,adjetivo-inicia-con-h
hombruno,hombre/viril/semental/macho/varonil
homeopata,adjetivo-inicia-con-h
homicida,adjetivo-inicia-con-h
hominal,adjetivo-inicia-con-h
homocerca,adjetivo-inicia-con-h
homogeneo,terso/parejo/pulimentado/pulido/igual/liso/regular
homologo,sinonimo/parecido/igual/semejante/equivalente/correspondient
homoparental,adjetivo-inicia-con-h
homosexual,adjetivo-inicia-con-h
hondable,adjetivo-inicia-con-h
hondo,oculto/recondito/reservado/escondido/abisal/insondable
honesta,adjetivo-inicia-con-h
honesto,pudico/decoroso/reservado/moral/modesto/etico/recatada
honorable,adjetivo-inicia-con-h
honrado,honesto/condecorado/incondicional/legal/leal/moral
honrosa,adjetivo-inicia-con-h
honroso,ennoblecedor/ensalzador/engrandecedor/enaltecedor
hontanal,adjetivo-inicia-con-h
horcada,adjetivo-inicia-con-h
horizontal,adjetivo-inicia-con-h
hormigante,adjetivo-inicia-con-h
hormiguero,cantidad/hervidero/jubileo/masa/muchedumbre/gentio
hormonal,adjetivo-inicia-con-h
horrible,adjetivo-inicia-con-h
horripilante,adjetivo-inicia-con-h
horrisonante,adjetivo-inicia-con-h
horroroso,deleznable/atroz/repugnante/monstruoso/detestable
hortense,adjetivo-inicia-con-h
hortera,adjetivo-inicia-con-h
hosco,inaguantable/repelente/triste/misantropo/arisco/introvertido
hospedable,adjetivo-inicia-con-h
hospedador,huesped/anfitrion
hospedante,adjetivo-inicia-con-h
hospiciano,asilado/refugiado/internado/exposito/acogido/inclusero
hospital,adjetivo-inicia-con-h
hospitalaria,adjetivo-inicia-con-h
hospitalario,receptivo/confortable/agradable/acogedor/apacible
hostigosa,adjetivo-inicia-con-h
hostigoso,adjetivo-inicia-con-h
hostil,adjetivo-inicia-con-h
hueco,carencia/cavidad/paso/refugio/excavacion/morada/lapso
huelguista,nombre/comun-inicia-con-h
hueso,callo/deformidad/abultamiento/juanete
huesped,nombre/comun-inicia-con-h
hueste,partida/tropa/ejercito/brigada/caterva/banda/mesnada
huevo,cigoto/zigoto
huida,adjetivo-inicia-con-h
huidizo,labil/asustadizo/movedizo/espantadizo/resbaloso/pusilanime
hulera,adjetivo-inicia-con-h
hulero,adjetivo-inicia-con-h
humana,adjetivo-inicia-con-h
humanista,nombre/comun-inicia-con-h
humanitario,misericordioso/benevolente/complaciente/digno/favorecedor
humano,complaciente/desprendido/afable/generoso/amable/fraternal
humanoide,adjetivo-inicia-con-h
humeante,adjetivo-inicia-con-h
humedo,empapado/maritimo/fluvial/aguado/marino/hidrologico
humeral,adjetivo-inicia-con-h
humilde,adjetivo-inicia-con-h
humillante,adjetivo-inicia-con-h
humoral,adjetivo-inicia-con-h
humoralista,adjetivo-inicia-con-h
humorista,nombre/comun-inicia-con-h
humoristico,ganso/chunguero/jugueton/bullicioso/comico/chirigotero
hurano,melancolico/seco/odioso/acre/inaguantable/arisco/atravesado
hurgon,badil/recogedor/cuchara/pala/hurgonero/badila/paleta
husita,adjetivo-inicia-con-h
iberico,peninsular/ibero
iberoamericano,latinoamericano/hispanoamericano
iconoclasta,adjetivo-inicia-con-i
icterico,bilioso/colerico/mordaz/pajizo/dorado/rubio/amarillo
icterido,adjetivo-inicia-con-i
ida,adjetivo-inicia-con-i
idea,adjetivo-inicia-con-i
ideal,adjetivo-inicia-con-i
idealista,adjetivo-inicia-con-i
identico,exacto/parejo/similar/gemelo/textual/igual/fiel/equivalente
idilico,epico/lirico/poetico/elegiaco/campestre/pastoril/eglogico
idiota,adjetivo-inicia-con-i
ido,maniatico/grillado/distraido/absorto/alienado/antojadizo
idolatra,adjetivo-inicia-con-i
idoneo,indicado/aparejado/servible/favoreciente/embellecedor
ignipotente,adjetivo-inicia-con-i
ignominioso,humillante/humillado/abyecto/escandaloso/ruin/rastrero
ignorante,adjetivo-inicia-con-i
ignoto,desconocido
igual,adjetivo-inicia-con-i
igualada,adjetivo-inicia-con-i
iguanido,adjetivo-inicia-con-i
ileocecal,adjetivo-inicia-con-i
ilerdense,adjetivo-inicia-con-i
ilergete,adjetivo-inicia-con-i
iliense,adjetivo-inicia-con-i
ilipulense,adjetivo-inicia-con-i
ilota,nombre/comun-inicia-con-i
iluminado,fantasioso/sonador/fantaseador/quimerico/visionario
iluminador,revelador/dilucidador/esclarecedor/ilustrativo/explicativo
ilusionista,nombre/comun-inicia-con-i
ilusorio,rocambolesco/inverosimil/fantasmagorico/ficticio/sobrenatura
ilustrado,sabio/culto/enciclopedista/conocedor/docto/leido/letrado
ilustrativo,revelador/dilucidador/esclarecedor/iluminador/explicativo
